tic_id,planet_name,host_star,ra,dec,orbital_period_days,planet_radius_earth,planet_mass_earth,stellar_teff,stellar_radius,stellar_mass,distance_pc,discovery_year,class_label,class_id,source_catalog
399860388,Kepler-1664 b,Kepler-1664,286.8527157,49.2616668,14.3868,3.03320653,9.45,5735.81,1.072,0.944,626.691,2020,Planet,0,NASA Exoplanet Archive
330621494,K2-332 b,K2-332,135.8832666,14.2504994,17.70632,2.2,5.48,3315.0,0.28,0.27,123.202,2021,Planet,0,NASA Exoplanet Archive
123357864,Kepler-102 b,Kepler-102,281.4824731,47.2078263,5.286965,0.46,1.1,4909.0,0.724,0.803,107.796,2014,Planet,0,NASA Exoplanet Archive
9385460,HATS-31 b,HATS-31,191.7028214,-24.4273897,3.37796,18.38276,279.6904,6050.0,1.87,1.275,773.974,2016,Planet,0,NASA Exoplanet Archive
266030192,K2-282 b,K2-282,13.4321524,7.9952914,4.169783,2.5,6.8,5499.0,1.0,0.94,496.289,2018,Planet,0,NASA Exoplanet Archive
272083669,Kepler-255 d,Kepler-255,296.0642702,45.9767647,1.045622658,1.32,2.3,5431.0,0.86,0.9,1052.53,2016,Planet,0,NASA Exoplanet Archive
282257777,HD 196885 A b,HD 196885 A,309.9664609,11.2500236,1333.0,13.2,819.97,6254.0,1.31,1.28,34.1692,2007,Planet,0,NASA Exoplanet Archive
281541555,HATS-46 b,HATS-46,6.7026401,-56.3161021,4.7423729,10.121727,54.98459,5495.0,0.853,0.917,453.808,2018,Planet,0,NASA Exoplanet Archive
77481104,HD 4917 b,HD 4917,12.7762624,-12.9276648,400.5,13.5,513.29545,4802.0,5.01,1.32,204.277,2018,Planet,0,NASA Exoplanet Archive
159580705,Kepler-85 e,Kepler-85,290.9734395,45.2902761,25.216751,1.27,0.6,5436.0,0.893,0.947,765.025,2014,Planet,0,NASA Exoplanet Archive
96847781,HATS-8 b,HATS-8,294.9416887,-25.7483655,3.583893,9.785457,43.86054,5679.0,1.086,1.056,794.637,2015,Planet,0,NASA Exoplanet Archive
159442087,Kepler-761 b,Kepler-761,290.503599,44.1436249,10.12804789,2.03,4.78,5706.0,0.93,0.95,830.707,2016,Planet,0,NASA Exoplanet Archive
295541511,TOI-1117 b,TOI-1117,273.6020606,-66.4199742,2.22816,2.46,8.9,5635.0,1.05,0.97,167.598,2025,Planet,0,NASA Exoplanet Archive
303193565,HD 1502 b,HD 1502,4.8214389,14.054683,428.5,13.2,874.0325,4947.0,4.67,1.46,190.953,2011,Planet,0,NASA Exoplanet Archive
120355363,Kepler-826 b,Kepler-826,284.8601128,39.2405076,4.48758907,1.25,2.1,6079.0,1.15,1.05,779.596,2016,Planet,0,NASA Exoplanet Archive
68165288,HD 145377 b,HD 145377,242.9019658,-27.0781199,103.95,12.8,1913.3366,6014.0,1.05,1.2,53.4884,2008,Planet,0,NASA Exoplanet Archive
350618622,TOI-201 d,TOI-201,87.4017825,-54.910423,5.84889,1.39,5.8,6423.0,1.31,1.32,113.825,2026,Planet,0,NASA Exoplanet Archive
169457234,Kepler-1669 d,Kepler-1669,297.4303826,39.8478795,4.72941177,1.22,1.98,4224.0,0.603,0.609,543.444,2023,Planet,0,NASA Exoplanet Archive
437034879,NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,132.7531307,11.8865128,5.118,14.0,127.132,5725.0,0.89,0.96,914.221,2014,Planet,0,NASA Exoplanet Archive
121943923,Kepler-1958 b,Kepler-1958,289.1041643,41.6901138,9.328619957,2.05124311,4.86,5749.0,0.864,0.961,1320.38,2021,Planet,0,NASA Exoplanet Archive
63204326,Kepler-1395 b,Kepler-1395,292.3374945,47.6641732,3.78470649,0.8,0.437,6138.0,1.23,1.17,492.894,2016,Planet,0,NASA Exoplanet Archive
8516795,TOI-2169 A b,TOI-2169 A,279.1701117,23.2586193,8.2148282,12.50922246,329.58805806,6270.0,1.82,1.42,351.487,2025,Planet,0,NASA Exoplanet Archive
240179452,Kepler-733 b,Kepler-733,293.0181882,45.9147063,20.83424726,2.82,8.35,5418.0,0.86,0.9,916.706,2016,Planet,0,NASA Exoplanet Archive
33692729,HIP 29442 c,TOI-469,93.0578446,-14.6493167,3.5379559,1.551,4.5,5289.0,0.98,0.901,68.192,2023,Planet,0,NASA Exoplanet Archive
292113181,HD 114783 c,HD 114783,198.1818436,-2.2649921,4352.0,13.4,603.8739733,5135.0,0.840622,0.9,21.0628,2016,Planet,0,NASA Exoplanet Archive
271537714,Kepler-1603 b,Kepler-1603,295.3298254,42.5349698,2.27163926,1.29,2.21,6241.0,1.31,1.21,2712.58,2016,Planet,0,NASA Exoplanet Archive
298834019,Kepler-113 b,Kepler-113,287.9978721,50.9441847,4.754,1.82,11.7,4725.0,0.69,0.75,262.351,2014,Planet,0,NASA Exoplanet Archive
351072172,Kepler-996 b,Kepler-996,291.9127633,41.5335891,3.770590584,1.98,4.58,6014.0,1.14,1.09,1216.58,2016,Planet,0,NASA Exoplanet Archive
122714267,Kepler-122 b,Kepler-122,291.1118647,39.9490248,5.766193,2.34,6.08,6050.0,1.216,0.982,1027.45,2014,Planet,0,NASA Exoplanet Archive
118798035,TOI-7510 d,TOI-7510,273.728188,-54.4340547,48.864468,10.52,190.0,5720.0,1.035,1.063,249.006,2025,Planet,0,NASA Exoplanet Archive
124306858,HD 114386 b,HD 114386,197.6652124,-35.0561807,937.70001,13.6,464.02947422,4836.0,0.76,0.6,27.9243,2003,Planet,0,NASA Exoplanet Archive
171879024,Kepler-305 e,Kepler-305,299.2242557,40.343167,3.20538,1.7938153,3.87,4974.0,0.827279,0.82,868.477,2020,Planet,0,NASA Exoplanet Archive
200723869,TOI-257 b,TOI-257,47.5172608,-50.8322632,18.38818,7.16253867,43.86032017,6095.0,1.867,1.407,76.9028,2021,Planet,0,NASA Exoplanet Archive
122376177,Kepler-24 b,Kepler-24,290.4132621,38.3437283,8.14,2.348,11.14,6028.0,1.099,1.06,1156.81,2011,Planet,0,NASA Exoplanet Archive
238608004,K2-345 b,K2-345,132.7075876,21.7890367,10.367437,2.11,5.1,3779.0,0.52,0.56,162.408,2021,Planet,0,NASA Exoplanet Archive
272601375,Kepler-221 b,Kepler-221,296.6547477,46.8352242,2.795906,1.71,5.95575,5243.0,0.821,0.854,385.231,2014,Planet,0,NASA Exoplanet Archive
164890864,Kepler-295 b,Kepler-295,285.3458383,45.3677754,12.645164,1.22,1.98,5603.0,0.898,0.89,1699.19,2014,Planet,0,NASA Exoplanet Archive
27843776,Kepler-233 b,Kepler-233,296.3665054,51.3194548,8.472382,2.43,6.48,5360.0,0.758,0.855,856.417,2014,Planet,0,NASA Exoplanet Archive
293460551,K2-119 b,K2-119,132.0098683,16.9017663,7.727283,2.53,6.94,4740.0,0.71,0.76,365.581,2017,Planet,0,NASA Exoplanet Archive
243194645,HD 117618 b,HD 117618,203.1066418,-47.2719049,25.8,8.59,55.30242,5990.0,1.2,1.077,37.7781,2004,Planet,0,NASA Exoplanet Archive
121660708,Kepler-131 c,Kepler-131,288.5308924,40.942373,25.5169,0.84,8.25,5685.0,1.03,1.02,228.678,2014,Planet,0,NASA Exoplanet Archive
175290685,K2-341 b,K2-341,130.4971951,19.9166357,36.552551,3.21,10.4,5817.0,1.16,0.98,421.408,2021,Planet,0,NASA Exoplanet Archive
115779095,HD 214823 b,HD 214823,340.0832062,31.7875183,1854.84424,12.1,5914.78665427,6215.0,2.04,1.115,101.368,2016,Planet,0,NASA Exoplanet Archive
164726946,Kepler-95 b,Kepler-95,284.4824281,44.397891,11.5231,3.42,13.0,5699.0,1.41,1.08,445.656,2014,Planet,0,NASA Exoplanet Archive
272601375,Kepler-221 e,Kepler-221,296.6547477,46.8352242,18.369917,2.63,7.86706,5243.0,0.821,0.854,385.231,2014,Planet,0,NASA Exoplanet Archive
121113728,Kepler-1227 b,Kepler-1227,287.0664109,41.8749712,94.2887577,2.29,5.86,5747.0,0.95,0.97,623.706,2016,Planet,0,NASA Exoplanet Archive
270790313,Kepler-1557 b,Kepler-1557,293.8813592,46.8388172,3.74032496,1.53,2.96,6099.0,1.17,1.11,1380.16,2016,Planet,0,NASA Exoplanet Archive
399825554,Kepler-52 d,Kepler-52,286.7380152,49.9757383,36.445171,1.95,88.8775,4263.0,0.556,0.577,321.542,2014,Planet,0,NASA Exoplanet Archive
399819857,Kepler-1304 b,Kepler-1304,285.2763652,39.4468274,16.1288853,2.29,5.86,5259.0,0.81,0.85,2176.08,2016,Planet,0,NASA Exoplanet Archive
28159518,Kepler-367 c,Kepler-367,297.292558,49.9817499,53.578637,1.2,1.87,4710.0,0.695,0.768,188.027,2014,Planet,0,NASA Exoplanet Archive
298896336,Kepler-50 b,Kepler-50,288.1009312,50.0336844,7.81254,1.71,8.9,6225.0,1.58,1.24,250.11,2012,Planet,0,NASA Exoplanet Archive
123415040,Kepler-583 b,Kepler-583,282.1113206,42.3545514,6.5100253,2.28,5.82,5523.0,0.91,0.94,867.271,2016,Planet,0,NASA Exoplanet Archive
612908,HD 30856 b,HD 30856,72.5745099,-24.3689282,847.0,13.5,491.68301,4895.0,4.4,1.17,131.199,2011,Planet,0,NASA Exoplanet Archive
258348597,Kepler-237 b,Kepler-237,283.2213438,40.421762,4.715106,1.41,2.57,4861.0,0.725,0.696,657.822,2014,Planet,0,NASA Exoplanet Archive
121465371,Kepler-1279 b,Kepler-1279,288.0955917,40.365909,23.4774101,1.75,3.71,6221.0,1.33,1.21,1494.22,2016,Planet,0,NASA Exoplanet Archive
261136679,HD 39091 b,HD 39091,84.2992798,-80.4646041,2088.8,12.3,4481.3805387,5998.0,1.17,1.07,18.2702,2001,Planet,0,NASA Exoplanet Archive
368739874,NGTS-5 b,NGTS-5,221.0582692,5.6053735,3.3569866,12.733424,72.78307,4987.0,0.739,0.661,306.779,2019,Planet,0,NASA Exoplanet Archive
350618622,TOI-201 b,TOI-201,87.4017825,-54.910423,52.9786,11.4,164.0,6423.0,1.31,1.32,113.825,2021,Planet,0,NASA Exoplanet Archive
123490444,Kepler-185 c,Kepler-185,282.4681674,43.8899464,20.729042,2.02,4.74,5208.0,0.806,0.763,466.735,2014,Planet,0,NASA Exoplanet Archive
272269239,Kepler-1375 b,Kepler-1375,296.2935173,43.4032189,3.3004192,1.74,3.68,6704.0,1.78,1.47,1430.84,2016,Planet,0,NASA Exoplanet Archive
462553953,TOI-4156 c,TOI-4156,230.7808336,76.3318816,12.82282706375,2.92303762,8.87,5971.64,1.03963,1.1,213.719,2026,Planet,0,NASA Exoplanet Archive
150428135,TOI-700 c,TOI-700,97.0957165,-65.5786149,16.051137,2.6,7.27,3459.0,0.421,0.415,31.1265,2020,Planet,0,NASA Exoplanet Archive
200093173,HD 38529 b,HD 38529,86.6451363,1.1675866,14.3099,14.1,206.58846455,5697.0,2.857838,0.98,42.3538,2000,Planet,0,NASA Exoplanet Archive
399955825,Kepler-1076 b,Kepler-1076,287.5902594,51.0606047,6.14727918,0.8,0.437,4868.0,0.74,0.79,199.0,2016,Planet,0,NASA Exoplanet Archive
122450207,Kepler-1410 b,Kepler-1410,290.5102933,38.743501,60.866168,1.78,3.82,4092.0,0.6,0.63,367.0,2016,Planet,0,NASA Exoplanet Archive
120893436,Kepler-1795 b,Kepler-1795,286.4792568,39.2698793,13.36019993,1.66301611,3.4,4500.0,0.688,0.768,,2021,Planet,0,NASA Exoplanet Archive
158324044,Kepler-1692 b,Kepler-1692,286.9241804,47.0537092,5.95966,1.11177184,1.42,5146.0,0.866139,0.87,591.019,2020,Planet,0,NASA Exoplanet Archive
2764004,EPIC 212624936 b,EPIC 212624936,210.6376171,-10.0236852,0.578657,1.2,1.87,5765.0,0.93,1.0,561.929,2021,Planet,0,NASA Exoplanet Archive
159171904,Kepler-148 b,Kepler-148,289.7861626,46.8588176,1.729366,1.8,3.89,5272.0,0.851,0.86,791.163,2014,Planet,0,NASA Exoplanet Archive
158274583,Kepler-1616 b,Kepler-1616,286.5436691,45.3048716,6.76284377,1.02,1.04,6266.0,1.34,1.21,1137.81,2016,Planet,0,NASA Exoplanet Archive
454291762,HD 97048 b,HD 97048,167.0133422,-77.654853,,13.3,794.575,10000.0,2.25,2.4,183.857,2019,Planet,0,NASA Exoplanet Archive
281461362,HD 2039 b,HD 2039,6.0851069,-56.649988,1120.0,12.7,1999.1507,5945.0,1.19,1.23,85.6922,2002,Planet,0,NASA Exoplanet Archive
397519199,HD 105618 c,HD 105618,182.4021288,11.2115695,77114.07158,11.9,8419.59232984,5671.0,1.27399,1.01,70.0837,2022,Planet,0,NASA Exoplanet Archive
147797743,Gaia-2 b,Gaia-2,110.7353308,67.2526565,3.6915224,14.81827249,259.66580852,5720.0,1.064,1.0,209.229,2022,Planet,0,NASA Exoplanet Archive
104024556,WASP-167 b,WASP-167,196.0437932,-35.5495292,2.0219596,17.71022,2542.64,7000.0,1.79,1.59,423.552,2017,Planet,0,NASA Exoplanet Archive
399119319,GJ 480 b,GJ 480,189.7134226,11.6950708,9.5536,2.91,8.8,3509.0,0.449,0.45,14.2358,2020,Planet,0,NASA Exoplanet Archive
123416753,Kepler-1192 b,Kepler-1192,282.1405603,43.8964934,25.2034787,2.36,6.17,5438.0,0.83,0.86,1304.19,2016,Planet,0,NASA Exoplanet Archive
48448706,Kepler-921 b,Kepler-921,284.6162253,49.1907438,51.300634,2.87,8.6,5663.0,0.91,0.93,934.49,2016,Planet,0,NASA Exoplanet Archive
63288848,Kepler-1797 b,Kepler-1797,292.4642406,45.9682799,23.3593998,3.05774442,9.58,6244.0,1.009,1.069,1338.49,2021,Planet,0,NASA Exoplanet Archive
309694541,NGTS-32 b,NGTS-32,223.8576228,-18.4323191,3.31211,15.91675259,181.16219199,5680.0,1.85,1.07,837.457,2025,Planet,0,NASA Exoplanet Archive
123231081,Kepler-431 b,Kepler-431,281.1123072,43.2277663,6.803,0.764,0.37,6004.0,1.092,1.071,486.546,2015,Planet,0,NASA Exoplanet Archive
160004049,GJ 3222 b,GJ 3222,50.8972464,-40.0762325,10.66669,3.4,11.44182265,5257.46,0.931389,0.89,18.23817,2022,Planet,0,NASA Exoplanet Archive
347329162,WASP-56 b,WASP-56,183.3660401,23.055687,4.6171,10.53646,143.0235,5600.0,0.96,0.71,321.084,2012,Planet,0,NASA Exoplanet Archive
416282268,Kepler-154 b,Kepler-154,289.7805393,49.8965624,33.040532,2.26,5.73,5690.0,1.001,0.933,915.212,2014,Planet,0,NASA Exoplanet Archive
63372898,Kepler-82 f,Kepler-82,292.8733696,42.9661583,75.732,4.84,20.9,5401.0,0.898,0.91,904.326,2019,Planet,0,NASA Exoplanet Archive
220479565,TOI-269 b,TOI-269,75.8462827,-54.1777213,3.6977104,2.77,8.8,3514.0,0.398,0.3917,57.0225,2021,Planet,0,NASA Exoplanet Archive
257241363,TOI-1718 b,TOI-1718,112.0180254,30.3217322,5.58703768615,4.10824994,15.8,5304.91,0.939285,0.93,52.3044,2026,Planet,0,NASA Exoplanet Archive
170634116,WASP-79 b,WASP-79,66.3709016,-30.6004362,3.662392,17.14974047,270.15414595,6600.0,1.51,1.39,246.69,2012,Planet,0,NASA Exoplanet Archive
158840777,KIC 10068024 b,KIC 10068024,288.8470423,47.0228607,2.073549,13.4,635.656814,6118.4,1.574,1.22,721.105,2021,Planet,0,NASA Exoplanet Archive
120578185,Kepler-354 c,Kepler-354,285.7515347,41.3356739,16.934402,1.31,2.27,4648.0,0.674,0.652,554.064,2014,Planet,0,NASA Exoplanet Archive
77253676,TOI-697 b,TOI-697,69.7042208,-36.6813257,8.60788713593,2.35859364,6.16,5681.95,0.968149,0.97,93.7714,2026,Planet,0,NASA Exoplanet Archive
399967279,TOI-2537 b,TOI-2537,54.3882661,10.0577464,94.1022,11.25381662,415.40172795,4870.0,0.771,0.771,184.986,2024,Planet,0,NASA Exoplanet Archive
323319664,HD 148164 b,HD 148164,246.4351678,11.9190729,328.55,13.7,390.9309,6032.0,1.34,1.21,77.1971,2018,Planet,0,NASA Exoplanet Archive
66666079,HD 107148 c,HD 107148,184.8059773,-3.3199927,18.3267,4.7,19.89605828,5752.92,1.169193,1.105215,49.4156,2021,Planet,0,NASA Exoplanet Archive
706595,K2-194 b,K2-194,204.6089755,-8.9271609,39.721386,3.64229858,12.9,5979.0,1.281115,1.110086,629.51,2018,Planet,0,NASA Exoplanet Archive
170646917,Kepler-84 b,Kepler-84,298.2520208,40.4960842,8.726,2.23,40.0,6039.0,1.43,1.0,1023.9,2012,Planet,0,NASA Exoplanet Archive
159449041,Kepler-1245 b,Kepler-1245,290.7443078,43.260753,4.35409304,1.44,2.67,5306.0,0.83,0.86,805.936,2016,Planet,0,NASA Exoplanet Archive
271877680,Kepler-528 b,Kepler-528,295.6848595,47.7480914,19.78297415,2.08,4.98,5807.0,1.06,1.01,784.23,2016,Planet,0,NASA Exoplanet Archive
271885110,Kepler-1090 b,Kepler-1090,295.6629002,44.5258237,198.680179,2.25,5.69,5321.0,0.82,0.86,858.77,2016,Planet,0,NASA Exoplanet Archive
262715204,K2-285 b,K2-285,349.3843458,1.3001522,3.471745,2.59,9.68,4975.0,0.787,0.83,154.961,2018,Planet,0,NASA Exoplanet Archive
23270430,HD 96700 d,HD 96700,166.9742616,-30.1751383,103.5,3.61,12.7,5845.0,1.16,0.89,25.4111,2021,Planet,0,NASA Exoplanet Archive
137815803,Kepler-769 c,Kepler-769,292.7130925,38.3581685,15.9870174,1.79,3.86,6186.0,1.28,1.19,1169.57,2016,Planet,0,NASA Exoplanet Archive
183985250,LTT 9779 b,LTT 9779,358.6688767,-37.6282237,0.792052,4.72,29.32,5443.0,0.949,1.02,80.4373,2020,Planet,0,NASA Exoplanet Archive
94986319,TOI-421 b,TOI-421,81.8532824,-14.2767404,5.197576,2.64,6.7,5291.0,0.866,0.833,74.7969,2020,Planet,0,NASA Exoplanet Archive
158426969,Kepler-244 c,Kepler-244,287.242641,42.3014185,9.767292,2.05,4.86,5554.0,0.803,0.933,1036.49,2014,Planet,0,NASA Exoplanet Archive
422679659,HD 12235 b,HD 12235,30.0391601,3.0959098,4.36305,3.23,10.48833743,5986.0,1.80185,1.1,31.7627,2022,Planet,0,NASA Exoplanet Archive
121733900,Kepler-1470 b,Kepler-1470,288.6949475,39.8830802,16.2950903,1.07,1.24,4961.0,0.76,0.8,590.601,2016,Planet,0,NASA Exoplanet Archive
28090925,Kepler-1544 b,Kepler-1544,297.2852168,49.2124526,168.811174,1.78,3.82,4886.0,0.74,0.81,335.09,2016,Planet,0,NASA Exoplanet Archive
271346561,Kepler-831 b,Kepler-831,294.9855607,42.7277355,5.62153941,1.27,2.15,5732.0,0.97,0.99,593.54,2016,Planet,0,NASA Exoplanet Archive
123409401,Kepler-144 b,Kepler-144,281.9156128,42.7755535,5.885273,1.33,2.33,6075.0,1.235,1.154,384.917,2014,Planet,0,NASA Exoplanet Archive
360023069,Kepler-1910 b,Kepler-1910,296.6171677,41.2811677,5.688769817,1.184,1.78,4234.0,0.639,0.636,,2021,Planet,0,NASA Exoplanet Archive
272232401,COCONUTS-2 b,COCONUTS-2 A,117.300914,-76.702696,402000000.0,12.57647635,2383.7130525,3552.0,0.366,0.4,10.8864,2021,Planet,0,NASA Exoplanet Archive
158487005,Kepler-294 c,Kepler-294,287.3920392,46.0592578,6.6264,2.71,7.8,5913.0,0.976,0.947,1357.01,2014,Planet,0,NASA Exoplanet Archive
272842291,Kepler-623 b,Kepler-623,296.9867284,47.4773531,9.07097734,3.01,9.32,5443.0,0.86,0.9,737.702,2016,Planet,0,NASA Exoplanet Archive
175194958,K2-104 b,K2-104,129.6366594,19.7737202,1.9741954,1.79,3.86,3712.0,0.48,0.51,189.289,2016,Planet,0,NASA Exoplanet Archive
146322354,HD 31527 c,HD 31527,73.9096193,-23.2413163,51.2053,3.85,14.16,5898.0,1.073694,0.96,38.4473,2019,Planet,0,NASA Exoplanet Archive
158840095,Kepler-1371 c,Kepler-1371,288.8314251,47.5519753,2.00541269,0.64,0.196,5361.0,0.83,0.87,515.334,2016,Planet,0,NASA Exoplanet Archive
366683184,K2-14 b,K2-14,178.0568745,2.5941222,8.36802,4.81,20.7,3789.0,0.45,0.47,364.048,2015,Planet,0,NASA Exoplanet Archive
175291727,Pr0211 b,Pr0211,130.547744,19.276957,2.1461,13.4,597.5204,5300.0,0.827,0.935,182.714,2012,Planet,0,NASA Exoplanet Archive
251095345,75 Cet b,75 Cet,38.0391598,-1.0350269,696.62,13.3,787.89662095,4809.0,10.38,1.92,82.9613,2012,Planet,0,NASA Exoplanet Archive
272605867,Kepler-963 b,Kepler-963,296.7529742,45.0411049,9.97683705,2.66,7.56,5461.0,0.87,0.91,771.494,2016,Planet,0,NASA Exoplanet Archive
437695245,K2-168 b,K2-168,333.1100738,-16.3418863,15.8523,1.86,4.12,5502.7,0.83,0.877,243.935,2018,Planet,0,NASA Exoplanet Archive
175595883,ROXs 12 b,ROXs 12,246.6167993,-25.446695,,12.2,5085.0,3850.0,1.06627,0.87,136.65,2013,Planet,0,NASA Exoplanet Archive
310380289,TOI-5736 b,TOI-5736,213.7583971,49.5009379,0.64899,1.56,3.05,3949.0,0.58,0.57,92.3604,2025,Planet,0,NASA Exoplanet Archive
27007509,Kepler-1041 b,Kepler-1041,293.8817361,49.6831419,24.7576421,2.94,8.96,5957.0,1.08,1.06,1485.82,2016,Planet,0,NASA Exoplanet Archive
27911400,Kepler-1816 b,Kepler-1816,296.8509823,50.6987736,91.50099945,1.9679397,4.53,5051.0,0.706,0.786,437.823,2021,Planet,0,NASA Exoplanet Archive
120105633,Kepler-1338 b,Kepler-1338,284.0422701,41.6990348,0.935118057,0.92,0.721,5909.0,1.05,1.04,753.26,2016,Planet,0,NASA Exoplanet Archive
392476080,TOI-2109 b,TOI-2109,253.1862971,16.5799153,0.67247414,15.098497,1595.49860314,6540.0,1.698,1.453,262.041,2021,Planet,0,NASA Exoplanet Archive
270577175,bet Pic d,bet Pic,86.8212337,-51.066148,33200.0,14.12331568,762.7881768,8038.68,1.54416,1.789,19.7442,2026,Planet,0,NASA Exoplanet Archive
351601843,TOI-1075 b,TOI-1075,309.9712091,-65.4496994,0.6047328,1.791,9.95,3875.0,0.581,0.604,61.4592,2022,Planet,0,NASA Exoplanet Archive
158393923,Kepler-59 c,Kepler-59,287.0394932,46.6401677,17.9801235,1.98,3.81,6074.0,0.94,1.04,1163.22,2012,Planet,0,NASA Exoplanet Archive
376689863,BD+42 2315 b,BD+42 2315,187.5887597,41.2695674,123.05,14.2,174.80562385,4500.0,17.85,1.38,610.715,2023,Planet,0,NASA Exoplanet Archive
283722336,HD 219134 g,HD 219134,348.3372026,57.1696255,94.2,3.28,10.80622,4913.0,0.77,0.794,6.53127,2015,Planet,0,NASA Exoplanet Archive
271165854,Kepler-1247 b,Kepler-1247,294.5335974,46.6182365,13.71220213,2.33,6.04,5303.0,0.82,0.86,1045.92,2016,Planet,0,NASA Exoplanet Archive
159520040,Kepler-1833 b,Kepler-1833,290.8714239,45.4102813,6.892129898,1.30027362,2.24,6164.0,1.446,1.286,591.602,2021,Planet,0,NASA Exoplanet Archive
158927791,Kepler-1035 b,Kepler-1035,289.042243,42.8824991,2.714077555,1.17,1.71,5763.0,0.97,0.98,562.116,2016,Planet,0,NASA Exoplanet Archive
144401492,TOI-1803 b,TOI-1803,178.0461054,35.1718001,6.293287,2.99,10.32,4687.0,0.715,0.756,119.24,2025,Planet,0,NASA Exoplanet Archive
378159769,Kepler-1368 b,Kepler-1368,294.7669795,41.6446434,0.675649486,1.65,3.36,5906.0,1.08,1.07,1635.82,2016,Planet,0,NASA Exoplanet Archive
154872375,TOI-1135 b,TOI-1135,193.3963704,85.1294952,8.0277327,9.91994792,58.79825529,6320.0,1.202,1.119,114.048,2024,Planet,0,NASA Exoplanet Archive
156599123,K2-227 b,K2-227,190.9484237,-8.4784159,13.621832,1.66551298,3.41,5673.0,0.890666,0.950811,187.234,2018,Planet,0,NASA Exoplanet Archive
371443216,MASCARA-4 b,MASCARA-4,147.5800667,-66.1139253,2.8240932,16.98160576,532.36258173,7800.0,1.79,1.75,170.696,2020,Planet,0,NASA Exoplanet Archive
158387462,Kepler-152 b,Kepler-152,286.8653826,41.9889571,18.207973,2.79,8.2,5088.0,0.724,0.779,441.09,2014,Planet,0,NASA Exoplanet Archive
158325998,Kepler-1700 b,Kepler-1700,286.9497376,45.3537626,234.239,2.90129941,8.76,6031.0,1.0937,1.12,717.597,2020,Planet,0,NASA Exoplanet Archive
63898957,TOI-261.02,TOI-261,15.2181412,-24.4239934,13.03935862135,3.34822227,11.2,5890.3,1.31383,1.069,114.495,2021,Planet,0,NASA Exoplanet Archive
158487888,Kepler-140 c,Kepler-140,287.3694056,46.7681473,91.353282,1.8,3.89,6077.0,1.288,1.044,583.859,2014,Planet,0,NASA Exoplanet Archive
263003176,HD 5278 b,HD 5278,12.5467785,-83.7437671,14.339156,2.45,7.8,6203.0,1.194,1.126,57.5846,2021,Planet,0,NASA Exoplanet Archive
120043084,Kepler-1062 b,Kepler-1062,283.8994187,41.221594,9.30412078,1.76,3.75,4597.0,0.7,0.75,397.455,2016,Planet,0,NASA Exoplanet Archive
120692092,Kepler-495 b,Kepler-495,285.9307362,39.0981201,3.413036221,5.23,23.8,5346.0,0.83,0.86,658.924,2016,Planet,0,NASA Exoplanet Archive
176940023,HD 106515 A b,HD 106515 A,183.7762699,-7.2575413,3626.0,12.1,6006.9568923,5362.0,0.91,0.89,34.0915,2012,Planet,0,NASA Exoplanet Archive
95057860,TOI-4201 b,TOI-4201,90.4747237,-13.461371,3.5819194,13.67495645,788.21444936,3794.0,0.63,0.61,189.011,2023,Planet,0,NASA Exoplanet Archive
271430806,Kepler-476 b,Kepler-476,295.1637592,43.9630716,14.00640607,3.08,9.69,5837.0,1.09,1.03,813.535,2016,Planet,0,NASA Exoplanet Archive
122298677,Kepler-336 c,Kepler-336,290.2376224,41.3313637,9.600001,2.1,5.06,5867.0,1.304,1.09,768.86,2014,Planet,0,NASA Exoplanet Archive
271663670,Kepler-1111 b,Kepler-1111,295.4634045,45.8127697,8.79617863,2.0,4.66,6077.0,1.15,1.1,841.536,2016,Planet,0,NASA Exoplanet Archive
268481319,Kepler-463 b,Kepler-463,298.9368228,44.8578644,8.981016833,3.05,9.53,5661.0,0.9,0.87,394.804,2016,Planet,0,NASA Exoplanet Archive
137218786,Kepler-1689 b,Kepler-1689,291.5741663,38.6559433,8.483,0.94678642,0.799,5731.43,0.996208,1.023,294.122,2020,Planet,0,NASA Exoplanet Archive
26416742,Kepler-285 c,Kepler-285,291.3908469,48.0655392,6.186676,1.12,1.46,5411.0,0.808,0.915,824.31,2014,Planet,0,NASA Exoplanet Archive
298074836,TOI-5716 b,TOI-5716,201.9007989,73.1774325,6.7663,0.96,0.84,3436.0,0.22,0.19,39.4122,2025,Planet,0,NASA Exoplanet Archive
27769688,Kepler-396 b,Kepler-396,296.1328135,48.9773095,42.994,3.5,75.5,5656.0,1.06,0.85,223.757,2013,Planet,0,NASA Exoplanet Archive
307809773,HD 260655 c,HD 260655,99.2915429,17.5662696,5.70588,1.533,3.09,3803.0,0.439,0.439,10.0055,2022,Planet,0,NASA Exoplanet Archive
232568235,TOI-2260 b,TOI-2260,247.6669998,49.0467891,0.3524728,1.62,3.26,5534.0,0.94,0.99,101.251,2022,Planet,0,NASA Exoplanet Archive
